AR,2014,2,246.77
AR,2014,3,249.00
AR,2014,4,251.77
AR,2015,1,251.73
AR,2015,2,252.69
AR,2015,3,256.13
AR,2015,4,258.17
AR,2016,1,256.97
AR,2016,2,260.59
AR,2016,3,263.44
AR,2016,4,264.77
AR,2017,1,267.67
AR,2017,2,268.87
AR,2017,3,271.84
AR,2017,4,274.08
AR,2018,1,276.81
AR,2018,2,279.55
AR,2018,3,281.99
AR,2018,4,284.18
AR,2019,1,286.61
AR,2019,2,289.93
AR,2019,3,293.22
AR,2019,4,295.60
AR,2020,1,297.45
AR,2020,2,300.08
AR,2020,3,304.53
AR,2020,4,312.04
AR,2021,1,317.74
AR,2021,2,333.57
AR,2021,3,352.27
AR,2021,4,367.67
AR,2022,1,377.96
AR,2022,2,401.35
AR,2022,3,415.41
AR,2022,4,414.70
AR,2023,1,421.59
AR,2023,2,433.28
AR,2023,3,440.16
AR,2023,4,442.69
AR,2024,1,446.51
AR,2024,2,457.23
AR,2024,3,463.83
AZ,1975,1,59.78
AZ,1975,2,59.62
AZ,1975,3,59.36
AZ,1975,4,56.22
AZ,1976,1,58.94
AZ,1976,2,63.01
AZ,1976,3,61.15
AZ,1976,4,61.72
AZ,1977,1,63.74
AZ,1977,2,63.88
AZ,1977,3,66.18
AZ,1977,4,70.15
AZ,1978,1,71.28
AZ,1978,2,73.98
AZ,1978,3,78.85
AZ,1978,4,82.85
AZ,1979,1,87.04
AZ,1979,2,92.60
AZ,1979,3,95.39
AZ,1979,4,98.86
AZ,1980,1,100.00
AZ,1980,2,98.46
AZ,1980,3,106.82
AZ,1980,4,107.61
AZ,1981,1,108.57
AZ,1981,2,111.84
AZ,1981,3,115.91
AZ,1981,4,109.63
AZ,1982,1,105.26
AZ,1982,2,108.82
AZ,1982,3,101.39
AZ,1982,4,108.25
AZ,1983,1,118.75
AZ,1983,2,118.83
AZ,1983,3,115.06
AZ,1983,4,112.66
AZ,1984,1,117.36
AZ,1984,2,121.53
AZ,1984,3,122.64
AZ,1984,4,122.33
AZ,1985,1,124.88
AZ,1985,2,125.40
AZ,1985,3,127.00
AZ,1985,4,128.61
AZ,1986,1,131.20
AZ,1986,2,135.13
AZ,1986,3,135.16
AZ,1986,4,132.72
AZ,1987,1,137.52
AZ,1987,2,136.43
AZ,1987,3,135.49
AZ,1987,4,133.33
AZ,1988,1,134.63
AZ,1988,2,135.92
AZ,1988,3,133.91
AZ,1988,4,134.13
AZ,1989,1,132.91
AZ,1989,2,132.33
AZ,1989,3,134.44
AZ,1989,4,133.73
AZ,1990,1,133.47
AZ,1990,2,132.71
AZ,1990,3,133.86
AZ,1990,4,132.54
AZ,1991,1,134.52
AZ,1991,2,135.54
AZ,1991,3,134.98
AZ,1991,4,138.92
AZ,1992,1,139.60
AZ,1992,2,139.33
AZ,1992,3,140.26
AZ,1992,4,141.11
AZ,1993,1,141.24
AZ,1993,2,142.95
AZ,1993,3,144.09
AZ,1993,4,146.00
AZ,1994,1,147.99
AZ,1994,2,150.09
AZ,1994,3,152.05
AZ,1994,4,153.70
AZ,1995,1,155.64
AZ,1995,2,158.49
AZ,1995,3,161.55
AZ,1995,4,163.64
AZ,1996,1,166.18
AZ,1996,2,166.54
AZ,1996,3,168.11
AZ,1996,4,169.52
